max_temperature,min_temperature,humidity,wind_speed,risk_level
35.9,33.9,63.9,20.9,0
31.4,28.7,84.0,1.7,0
34.7,27.9,42.8,6.9,0
36.5,33.4,75.1,15.6,1
38.1,31.4,49.0,3.7,1
39.7,35.8,85.8,23.1,1
39.1,29.9,40.0,13.4,1
33.6,26.9,46.8,12.1,0
40.2,30.5,39.3,3.6,2
40.2,35.8,22.7,22.2,2
33.3,25.2,72.2,23.0,0
47.4,37.6,77.2,7.6,2
32.0,25.9,68.7,2.5,0
46.7,37.8,88.2,11.1,2
45.6,37.8,49.2,16.1,2
29.7,21.4,77.7,18.5,0
44.0,40.9,77.5,12.9,2
29.0,21.5,55.5,3.4,0
46.3,43.3,22.0,4.8,2
45.8,42.5,37.5,11.4,2
48.0,43.6,39.2,20.6,2
37.6,32.7,28.7,0.8,0
34.3,29.1,32.4,21.8,0
39.7,32.5,31.4,22.4,1
43.7,39.2,40.0,9.7,2
29.1,23.7,87.5,21.4,0
41.2,36.6,38.8,10.2,2
25.5,21.7,73.7,0.2,0
47.8,43.0,62.1,0.2,2
31.3,27.8,41.4,24.2,0
41.1,34.5,46.4,8.7,2
31.3,25.0,67.4,20.6,0
34.9,25.7,55.8,16.6,0
46.1,39.1,65.3,15.2,2
32.5,23.3,24.5,24.7,0
41.0,37.9,38.3,17.8,2
47.3,39.7,30.5,19.1,2
47.5,43.9,76.2,15.0,2
41.5,37.0,70.5,16.4,2
49.9,42.0,49.3,9.7,2
25.9,21.5,60.0,4.7,0
43.2,34.9,57.4,19.6,2
47.7,43.0,55.5,21.1,2
46.0,43.0,32.7,2.4,2
28.2,20.3,76.6,19.1,0
29.6,25.0,43.5,2.2,0
33.9,29.8,41.5,19.7,0
33.3,25.4,40.6,21.3,0
36.8,33.7,60.9,23.6,1
26.8,23.9,55.0,21.7,0
34.5,26.9,23.8,21.4,0
28.4,20.0,48.6,14.2,0
47.7,41.3,42.1,17.9,2
44.5,38.4,64.2,4.4,2
40.9,30.9,39.1,19.0,2
29.2,25.3,54.3,19.1,0
27.2,22.1,64.3,10.1,0
49.1,42.2,22.6,5.0,2
34.3,24.4,42.6,20.8,0
29.8,25.2,63.9,6.2,0
42.3,35.1,29.0,9.6,2
39.7,31.1,77.7,7.5,1
32.3,28.1,61.7,8.4,0
47.2,45.2,44.0,22.5,2
34.0,25.5,86.4,23.0,0
35.1,26.9,70.9,3.3,0
43.4,38.1,31.8,9.2,2
41.3,31.6,81.4,6.4,2
38.4,28.8,89.6,16.5,1
41.3,31.5,68.3,10.4,2
34.5,28.9,53.2,3.8,0
42.4,37.4,41.1,16.5,2
41.6,33.7,62.4,3.4,2
45.8,36.6,70.3,2.9,2
27.9,18.7,33.9,5.0,0
31.6,25.8,34.1,17.6,0
32.4,22.7,54.7,5.2,0
48.3,41.0,20.2,16.8,2
47.7,44.4,66.8,3.7,2
27.3,21.3,70.6,2.5,0
31.4,23.2,89.2,7.4,0
36.6,27.4,32.2,1.0,0
32.3,28.7,41.9,18.5,0
27.4,23.4,23.2,21.3,0
41.6,32.9,45.0,10.9,2
40.5,37.6,26.5,20.4,2
29.6,22.8,87.4,6.8,0
34.6,31.4,76.0,16.2,0
44.9,35.8,68.7,1.5,2
48.6,39.8,49.1,14.8,2
45.1,40.5,32.7,9.5,2
34.0,24.2,67.9,21.0,0
49.3,40.4,84.4,2.8,2
35.3,25.6,38.3,7.9,0
42.6,38.0,73.7,14.4,2
39.1,36.9,66.9,8.5,1
38.1,33.7,26.7,16.5,1
31.2,24.0,67.3,9.6,0
46.0,40.4,89.1,1.4,2
41.1,32.3,79.4,21.3,2
46.7,37.3,54.4,6.0,2
49.3,39.7,35.6,16.1,2
35.1,27.0,52.1,20.0,0
36.2,33.1,51.3,3.0,0
37.4,32.7,27.2,10.3,0
38.9,28.9,26.4,15.1,1
40.5,32.9,55.6,5.2,2
41.8,39.4,45.4,1.4,2
30.6,24.2,59.2,15.5,0
36.8,32.1,70.1,2.9,1
44.0,35.8,43.9,20.7,2
49.1,41.4,56.5,17.6,2
26.1,17.5,29.8,17.9,0
43.0,33.9,62.8,4.7,2
48.3,41.4,52.0,19.5,2
42.9,33.8,49.0,23.2,2
45.9,40.6,74.1,11.3,2
41.5,39.1,29.4,12.5,2
38.3,28.6,85.5,21.0,1
37.1,31.1,84.5,4.4,1
39.5,35.3,29.0,9.7,1
40.0,37.1,55.3,9.6,2
49.5,46.8,73.4,6.8,2
49.1,46.9,51.7,3.3,2
35.3,30.9,72.4,7.5,0
42.5,39.4,69.8,23.4,2
40.8,32.4,63.7,7.3,2
33.6,29.0,88.7,16.3,0
49.0,43.0,68.6,8.1,2
27.9,20.7,53.6,14.3,0
41.7,35.0,72.4,21.0,2
32.1,28.9,76.6,13.1,0
25.6,16.8,66.9,5.0,0
43.8,35.0,40.1,6.3,2
46.0,41.5,40.7,18.8,2
25.8,22.3,27.2,21.7,0
43.5,40.4,72.0,14.0,2
30.9,27.2,75.9,7.2,0
41.6,39.0,47.1,23.9,2
49.4,41.9,58.6,0.3,2
31.3,26.2,74.7,21.8,0
45.7,43.0,69.3,16.2,2
43.9,38.3,62.2,19.4,2
49.1,41.5,32.4,17.1,2
29.7,21.1,56.0,9.4,0
35.7,30.2,29.1,14.6,0
31.4,24.0,69.7,3.9,0
28.8,21.4,23.6,23.3,0
40.4,35.7,54.3,14.3,2
34.0,30.2,42.3,5.5,0
29.6,20.1,55.4,10.4,0
38.4,29.2,35.5,5.3,1
33.3,26.2,35.3,18.8,0
38.3,36.2,77.7,24.5,1
25.2,20.6,51.2,22.6,0
40.3,35.3,87.1,17.1,2
33.0,30.4,86.1,9.6,0
38.5,30.8,83.8,20.6,1
34.4,30.8,51.2,1.1,0
47.5,39.0,56.0,23.7,2
29.2,26.8,57.7,0.2,0
26.6,22.0,74.2,21.6,0
35.6,26.4,57.6,17.6,0
49.4,45.6,65.3,23.5,2
43.7,34.9,52.1,8.3,2
27.2,17.6,75.6,14.0,0
39.4,31.2,38.1,9.7,1
40.8,34.2,21.2,16.8,2
38.4,33.5,63.3,18.9,1
39.6,35.2,25.1,23.2,1
27.7,23.9,41.1,2.2,0
44.1,37.6,47.7,16.5,2
36.8,31.1,29.5,9.8,0
44.9,39.3,87.2,3.6,2
41.9,39.2,75.7,18.2,2
34.3,31.9,58.7,13.9,0
28.1,18.1,61.8,13.4,0
48.7,41.1,72.4,22.6,2
33.6,26.9,65.2,12.8,0
29.0,20.8,78.4,4.9,0
29.5,25.9,79.7,21.3,0
48.3,46.3,52.3,13.7,2
32.3,22.8,26.9,18.1,0
37.2,29.8,29.0,16.4,0
27.5,22.5,83.0,7.9,0
36.3,31.2,41.4,14.6,0
39.1,32.1,42.1,10.7,1
25.1,17.1,35.5,18.5,0
35.9,32.6,29.4,18.3,0
46.9,40.6,45.1,7.6,2
38.8,30.2,62.5,21.0,1
46.5,37.6,57.7,6.6,2
47.2,37.8,25.3,0.5,2
37.7,27.9,60.7,10.1,1
39.8,37.0,58.6,13.6,1
50.0,43.7,74.3,9.1,2
30.6,26.8,71.3,7.3,0
36.6,30.7,47.8,12.6,0
41.6,38.4,76.5,15.4,2
29.1,23.3,51.2,4.5,0
48.7,44.0,87.7,18.4,2
37.1,30.0,35.3,12.2,0
26.6,19.5,23.0,5.2,0
47.7,40.6,52.9,11.4,2
26.2,24.0,42.7,17.6,0
38.0,34.7,78.4,6.6,1
38.6,30.0,65.8,9.1,1
41.3,38.0,56.2,9.4,2
47.7,41.8,44.7,21.7,2
37.2,31.0,62.3,12.5,1
28.5,19.8,25.4,16.1,0
30.3,21.8,45.4,17.9,0
28.0,19.8,76.8,18.0,0
37.0,30.9,34.7,4.0,0
45.8,36.0,23.0,14.3,2
29.0,24.1,22.7,14.3,0
26.4,18.5,32.6,24.0,0
40.0,34.5,21.3,18.0,1
41.5,33.8,26.0,11.2,2
49.8,46.8,31.9,20.8,2
40.0,36.4,77.4,4.5,2
41.5,33.6,70.7,8.6,2
36.3,31.1,36.1,9.6,0
27.7,19.3,80.2,12.6,0
35.5,26.7,26.7,11.9,0
40.4,30.7,74.9,12.6,2
27.9,21.8,29.1,15.1,0
45.7,42.9,74.2,16.2,2
38.1,31.0,23.0,13.2,1
30.7,27.2,75.3,9.5,0
39.7,35.7,73.3,17.4,1
27.4,18.5,53.4,5.8,0
46.5,38.7,81.4,10.2,2
29.7,25.4,75.3,14.4,0
27.9,18.0,65.8,17.2,0
32.9,25.8,30.8,16.3,0
31.3,28.2,49.6,9.1,0
31.9,27.3,72.8,10.3,0
44.6,38.5,45.9,13.9,2
31.3,23.8,44.1,17.6,0
43.4,40.2,66.1,18.7,2
36.2,31.8,31.3,5.4,0
35.0,27.7,58.5,17.4,0
42.7,34.0,87.5,0.1,2
27.3,18.4,84.8,10.9,0
26.6,18.4,25.6,0.9,0
34.6,32.5,63.0,13.0,0
42.8,37.6,86.2,20.5,2
41.0,34.5,34.1,16.4,2
45.1,37.4,22.4,15.0,2
37.9,29.7,31.9,0.9,0
31.0,21.0,31.0,24.9,0
44.5,37.3,47.7,14.7,2
37.9,33.8,24.8,2.3,0
32.1,28.8,84.1,8.7,0
49.1,41.3,62.4,4.9,2
48.2,42.8,38.3,10.2,2
27.7,18.2,40.6,23.7,0
45.1,42.7,81.3,20.3,2
39.4,34.9,87.6,14.1,1
44.2,40.3,87.3,11.5,2
36.5,31.2,21.9,2.9,0
26.7,21.8,89.6,16.9,0
30.7,23.3,86.9,12.9,0
25.2,21.9,37.4,2.3,0
41.8,38.4,25.3,23.3,2
36.9,29.7,82.6,6.7,1
48.7,44.1,83.7,12.5,2
30.0,25.9,81.1,5.2,0
30.1,22.1,63.3,3.9,0
27.7,25.0,67.3,16.6,0
40.3,36.5,57.9,1.1,2
37.1,32.0,54.5,24.6,0
47.4,44.4,54.4,24.6,2
47.9,40.1,35.5,14.4,2
26.4,22.7,53.5,13.5,0
37.6,30.7,68.0,4.4,1
49.4,45.0,52.2,17.2,2
25.3,17.0,60.7,8.1,0
40.3,32.4,58.4,5.9,2
36.8,31.7,45.6,12.5,0
30.3,25.9,46.1,21.4,0
32.0,23.4,29.2,14.4,0
30.7,21.5,38.9,5.9,0
35.8,28.9,30.2,24.0,0
28.7,25.2,32.4,12.5,0
49.9,46.7,56.2,18.0,2
44.6,37.0,59.3,14.2,2
35.0,30.5,24.2,20.3,0
36.9,32.0,51.5,8.4,0
34.0,28.5,85.2,6.4,0
25.5,16.5,80.7,24.1,0
30.0,24.6,65.4,4.4,0
44.5,37.3,67.1,12.2,2
43.4,40.5,46.7,7.2,2
40.8,32.0,31.7,20.2,2
33.4,28.5,60.0,21.2,0
26.8,18.1,36.0,7.9,0
32.3,24.4,65.1,6.8,0
36.1,33.0,45.4,14.7,0
49.1,42.5,32.9,0.6,2
43.2,38.5,85.8,17.5,2
27.0,18.3,27.2,1.6,0
47.0,41.4,21.8,9.9,2
44.1,34.8,38.4,3.9,2
41.4,38.5,41.7,6.2,2
32.1,27.1,29.2,21.0,0
25.7,21.0,80.2,8.1,0
36.9,34.7,57.8,6.8,0
36.1,33.9,68.8,4.4,1
39.9,35.0,64.5,14.1,1
38.1,33.2,41.7,8.7,1
38.5,34.9,50.9,9.1,1
31.5,23.9,20.0,20.4,0
46.2,38.9,52.8,0.2,2
48.1,45.6,53.4,0.2,2
35.8,28.1,36.2,0.2,0
34.3,27.6,59.2,9.9,0
29.1,25.0,47.3,9.5,0
31.6,25.0,36.8,19.1,0
47.7,44.2,67.9,7.1,2
43.6,40.0,48.9,21.3,2
29.6,21.9,64.6,15.4,0
31.8,26.8,33.1,0.5,0
26.2,20.5,33.0,2.6,0
31.7,27.5,70.9,5.8,0
28.8,22.7,43.9,7.8,0
45.0,43.0,52.5,19.8,2
33.3,30.0,86.6,1.4,0
44.4,35.0,52.9,4.8,2
46.0,42.6,78.0,3.0,2
44.2,36.2,74.0,11.1,2
43.4,33.7,52.3,19.3,2
38.0,35.9,53.1,17.0,1
32.8,25.4,64.0,1.1,0
48.4,42.6,37.7,16.0,2
30.0,27.1,80.5,5.4,0
27.8,22.9,42.7,4.2,0
31.9,22.9,75.2,0.2,0
26.0,22.3,53.3,14.9,0
34.3,25.0,31.0,2.3,0
40.5,37.9,89.8,15.6,2
26.5,21.7,69.1,19.8,0
28.1,20.0,88.7,19.7,0
43.9,40.4,50.7,4.8,2
42.2,35.1,29.4,22.5,2
37.1,30.6,40.6,17.4,0
29.7,21.2,44.3,18.3,0
31.9,28.5,84.0,13.9,0
26.7,18.0,40.7,6.6,0
34.2,24.2,64.7,9.5,0
29.6,19.8,80.0,19.4,0
31.0,26.7,66.1,13.5,0
34.7,28.9,54.8,13.8,0
40.3,32.9,64.9,2.8,2
38.1,28.6,78.5,3.2,1
46.8,38.5,54.0,2.5,2
39.3,36.0,66.1,13.1,1
42.5,34.6,45.6,15.1,2
26.8,24.2,34.6,12.3,0
47.2,37.9,76.1,1.5,2
39.0,36.5,49.1,9.2,1
42.7,39.3,38.6,1.0,2
26.8,19.2,86.1,24.0,0
27.4,23.2,57.2,4.7,0
38.2,30.1,63.8,4.5,1
43.7,37.1,27.4,16.0,2
33.9,27.6,66.6,22.1,0
29.2,20.6,48.1,8.4,0
29.0,26.9,51.0,8.8,0
32.9,30.8,42.7,9.3,0
44.1,37.5,70.8,15.2,2
39.1,30.8,73.6,23.2,1
31.4,29.0,51.3,9.9,0
43.2,41.0,61.7,12.9,2
49.8,42.3,41.0,5.5,2
46.4,36.6,77.5,17.2,2
31.9,26.3,58.9,23.1,0
28.9,19.2,44.9,3.5,0
34.2,28.8,36.3,20.3,0
27.3,20.5,84.3,18.4,0
43.1,39.4,32.1,20.6,2
42.2,36.8,83.5,14.9,2
32.5,28.4,60.3,2.0,0
26.4,22.6,44.4,20.4,0
35.4,32.4,80.9,5.7,0
41.3,36.1,20.8,19.4,2
34.6,27.0,22.9,13.5,0
28.7,22.8,35.5,1.3,0
43.3,36.4,51.2,14.9,2
37.6,29.4,40.3,9.9,0
28.3,19.0,60.0,1.2,0
35.0,25.7,55.1,19.3,0
28.3,19.3,59.2,12.2,0
41.3,32.9,63.1,18.4,2
31.2,21.7,74.4,8.1,0
48.1,38.8,67.0,10.6,2
33.7,26.3,61.6,0.6,0
32.6,30.5,63.1,24.8,0
36.1,27.2,23.1,20.5,0
30.0,23.0,73.0,21.3,0
27.8,18.2,86.4,23.2,0
46.7,43.3,21.0,17.3,2
27.8,21.4,21.6,5.2,0
38.5,30.1,56.6,6.5,1
37.1,32.9,29.9,17.5,0
25.5,20.1,66.4,1.1,0
29.3,21.5,75.2,15.4,0
26.3,21.6,20.6,9.7,0
31.8,28.6,66.2,21.6,0
25.5,22.4,65.5,5.8,0
34.5,32.3,27.0,7.9,0
46.7,40.9,33.0,12.5,2
36.4,33.9,21.5,6.2,0
38.2,30.9,47.5,3.9,1
33.7,26.5,63.8,5.9,0
49.5,43.5,76.8,15.6,2
47.0,44.1,77.0,0.7,2
38.9,31.1,30.6,22.4,1
41.4,32.1,46.8,24.0,2
40.3,35.3,35.9,6.0,2
28.8,26.6,83.7,8.2,0
38.6,30.2,29.7,13.5,1
45.0,41.9,41.6,17.6,2
38.1,29.2,89.7,24.4,1
28.6,26.1,84.2,7.9,0
38.9,36.5,28.3,7.9,1
47.0,42.8,73.6,22.0,2
35.4,28.6,51.0,23.3,0
47.4,44.8,39.2,19.5,2
27.7,19.1,73.4,15.3,0
31.7,26.2,36.2,5.8,0
42.2,35.1,68.2,11.9,2
37.6,32.4,69.8,9.3,1
46.3,40.2,29.6,4.8,2
25.8,21.9,21.1,6.7,0
35.3,31.3,89.2,18.9,0
26.7,24.1,89.0,21.7,0
37.2,29.8,52.0,6.2,0
35.1,25.5,71.5,9.5,0
32.8,27.7,72.0,14.8,0
38.1,35.1,75.1,13.0,1
36.3,32.9,23.0,24.9,0
38.0,31.1,71.5,13.9,1
37.9,32.9,23.5,7.3,0
35.0,27.4,77.9,11.5,0
35.6,30.5,23.8,12.9,0
28.6,25.2,51.6,18.1,0
27.8,24.1,85.6,17.4,0
28.4,21.7,51.6,4.5,0
39.8,35.5,34.1,11.4,1
31.3,26.8,83.5,19.9,0
43.0,33.9,28.0,11.2,2
34.1,28.3,46.9,19.8,0
37.8,35.4,46.5,9.5,0
44.2,41.5,59.6,16.5,2
28.8,25.7,32.5,17.8,0
35.5,28.0,73.8,11.2,0
40.7,31.6,29.2,5.1,2
40.6,32.6,52.1,21.4,2
38.6,28.6,81.8,5.9,1
39.7,33.5,48.7,2.0,1
40.0,32.0,58.3,15.5,2
38.9,35.5,23.4,3.7,1
41.3,31.6,79.8,16.7,2
46.0,38.3,84.4,1.2,2
35.4,26.8,67.0,15.3,0
42.3,37.0,75.1,4.4,2
36.4,31.0,85.2,2.3,1
32.5,25.4,46.5,1.7,0
35.7,30.1,40.5,3.4,0
42.4,34.6,56.9,13.1,2
42.4,37.3,27.7,18.2,2
40.7,38.6,53.9,17.2,2
48.3,46.2,40.1,15.2,2
32.9,27.1,89.7,8.8,0
28.2,22.7,56.4,15.8,0
37.3,28.8,62.7,17.7,1
49.5,39.5,21.7,15.6,2
27.9,24.7,76.0,25.0,0
35.4,28.0,59.2,15.9,0
25.3,16.9,39.7,19.8,0
32.7,26.7,42.7,0.2,0
42.1,34.9,70.7,15.4,2
25.7,17.1,43.1,8.4,0
41.8,39.1,75.8,16.1,2
37.0,32.1,82.4,13.4,1
33.4,29.6,49.0,18.6,0
45.9,38.3,70.7,7.9,2
38.4,30.1,68.0,20.0,1
47.2,40.0,87.9,7.0,2
25.8,23.6,63.9,21.1,0
39.3,32.4,61.7,21.6,1
43.8,39.4,42.0,0.8,2
35.3,29.3,36.6,11.3,0
48.8,40.5,41.2,2.8,2
44.6,40.8,83.9,11.1,2
25.6,19.5,55.0,4.8,0
48.1,44.0,56.7,19.4,2
28.6,25.6,77.5,23.5,0
41.9,33.0,70.7,11.5,2
42.8,37.0,20.3,23.3,2
42.2,36.9,26.1,11.7,2
26.2,20.3,66.1,7.8,0
39.4,31.9,82.4,8.0,1
29.8,22.0,42.3,11.0,0
27.9,19.1,39.2,0.4,0
40.6,34.7,34.5,8.8,2
33.0,24.1,69.3,7.1,0
31.1,21.7,62.9,8.5,0
36.1,27.1,53.0,16.9,0
27.6,18.1,49.9,4.5,0
39.9,34.6,78.5,17.5,1
40.4,32.9,77.2,17.8,2
41.8,36.0,88.2,18.9,2
36.6,27.7,76.9,23.0,1
36.7,30.4,67.9,17.8,1
36.6,28.5,35.7,21.5,0
40.4,37.7,47.4,17.5,2
41.6,37.9,81.8,11.3,2
25.8,19.6,44.6,11.5,0
29.3,25.4,62.3,3.2,0
27.6,24.1,75.8,8.1,0
41.2,37.6,57.3,10.0,2
35.3,30.3,58.4,24.3,0
34.6,27.3,77.0,14.8,0
44.6,38.1,75.1,13.6,2
30.9,26.2,25.5,23.3,0
39.4,33.2,61.5,11.6,1
38.9,35.5,32.3,23.9,1
26.7,17.6,77.0,19.3,0
34.5,28.4,66.2,2.3,0
45.4,42.5,83.2,15.9,2
25.0,16.2,30.4,13.3,0
34.7,29.4,33.7,17.0,0
32.9,27.5,83.9,7.6,0
48.6,42.1,88.8,8.6,2
27.2,17.3,89.0,10.1,0
28.2,20.5,45.8,13.7,0
26.3,22.0,77.5,9.0,0
46.5,43.5,36.5,17.6,2
34.9,27.4,46.8,9.5,0
38.6,33.9,53.2,4.7,1
34.6,32.0,78.8,3.9,0
49.9,45.3,29.4,1.8,2
25.4,21.2,54.1,10.9,0
49.8,40.4,65.0,10.4,2
36.4,32.7,62.3,10.6,1
29.5,23.6,58.6,11.3,0
33.9,25.4,62.3,14.4,0
46.2,38.1,55.1,10.3,2
38.7,31.6,88.5,14.2,1
42.6,33.5,53.7,17.3,2
28.6,24.4,88.9,24.6,0
44.5,38.2,25.5,22.2,2
27.2,21.0,71.9,24.0,0
27.0,22.0,75.9,7.8,0
26.3,19.1,74.5,11.7,0
37.8,31.6,71.4,10.5,1
49.0,45.4,40.2,0.9,2
48.1,44.1,70.9,14.1,2
26.5,20.3,31.8,1.3,0
49.8,46.2,63.7,7.2,2
27.1,21.1,79.6,6.9,0
28.3,20.6,80.1,0.4,0
27.8,19.2,61.4,3.8,0
36.2,32.6,38.3,17.5,0
37.1,33.5,80.3,8.6,1
27.1,18.3,85.4,3.9,0
37.4,35.3,73.9,5.9,1
36.0,31.1,34.8,18.4,0
33.6,28.8,72.9,2.9,0
29.2,22.4,41.1,18.7,0
43.8,38.1,46.6,17.6,2
36.9,28.0,80.9,0.3,1
48.2,41.8,67.5,24.0,2
42.1,32.4,84.2,15.9,2
48.9,42.4,84.3,21.5,2
33.4,25.5,26.9,16.4,0
34.8,31.0,72.4,18.4,0
39.7,31.3,43.6,17.3,1
29.5,23.9,67.1,20.8,0
25.3,16.1,27.3,11.1,0
30.5,22.8,33.5,0.6,0
27.3,24.8,66.0,20.9,0
48.8,43.9,69.6,3.0,2
46.4,37.5,65.9,22.5,2
39.2,36.9,82.7,17.4,1
31.3,25.1,85.5,16.0,0
48.1,40.3,49.9,22.6,2
44.2,36.8,31.3,1.8,2
44.4,37.5,43.3,1.5,2
48.9,41.0,50.8,12.3,2
48.2,43.1,32.5,12.3,2
28.6,24.7,35.3,16.1,0
47.8,43.5,27.2,1.8,2
39.3,31.3,51.2,22.4,1
28.7,23.8,85.3,16.6,0
31.7,27.3,83.3,14.4,0
37.9,35.4,54.3,10.9,0
46.1,42.3,75.0,13.5,2
25.1,22.7,77.3,12.1,0
39.2,36.7,45.1,17.0,1
35.0,30.1,87.1,2.3,0
38.4,36.1,25.6,11.5,1
44.2,39.3,32.4,1.0,2
34.6,26.1,68.7,22.4,0
40.8,33.6,25.9,15.8,2
43.4,34.5,33.5,18.0,2
39.8,33.7,24.4,13.5,1
32.7,27.0,78.4,11.2,0
49.9,40.2,23.9,19.7,2
26.1,17.0,76.5,16.7,0
36.5,31.9,81.2,3.7,1
39.5,36.9,22.6,3.5,1
41.3,35.1,84.3,1.1,2
42.5,33.6,32.1,1.2,2
32.7,29.0,51.9,4.3,0
39.8,36.3,27.4,12.4,1
45.0,36.7,76.3,10.7,2
45.3,43.1,67.5,8.1,2
49.4,44.0,29.6,20.9,2
44.8,40.9,61.5,8.4,2
28.0,19.1,49.1,17.4,0
38.8,32.3,84.8,1.0,1
27.5,24.3,62.9,19.4,0
25.4,19.3,20.4,4.5,0
27.2,22.4,82.1,10.4,0
45.2,41.4,68.5,5.2,2
41.0,35.2,48.8,23.5,2
40.3,30.6,32.6,12.5,2
48.8,43.8,74.8,8.7,2
25.1,17.0,28.2,13.3,0
27.4,20.3,73.3,13.5,0
30.5,26.6,66.2,6.9,0
29.8,26.2,68.0,24.2,0
36.9,28.3,66.9,1.1,1
41.1,33.4,50.4,8.4,2
45.1,41.2,23.0,18.5,2
48.1,39.5,75.0,12.1,2
27.9,25.1,70.5,14.8,0
33.1,24.7,67.4,8.1,0
44.5,37.1,26.9,18.4,2
46.7,39.8,35.4,11.8,2
37.1,34.2,30.1,23.2,0
36.4,29.5,29.5,18.0,0
40.8,38.6,34.2,3.2,2
42.3,32.8,29.6,21.3,2
36.5,27.8,44.1,22.2,0
40.1,36.4,64.7,15.3,2
29.2,27.0,79.9,2.2,0
46.4,40.3,89.7,14.8,2
45.9,38.2,71.1,18.4,2
31.2,23.8,60.6,22.3,0
39.8,31.0,60.2,0.1,1
49.5,39.8,52.9,19.2,2
25.8,20.1,53.5,20.0,0
45.5,39.2,36.8,14.0,2
25.3,21.2,86.5,3.3,0
32.4,27.6,26.4,12.0,0
32.6,28.2,80.1,18.7,0
25.6,19.2,74.0,21.9,0
35.1,31.5,45.9,11.6,0
40.8,37.7,24.9,22.3,2
33.3,23.6,49.8,6.7,0
48.7,43.0,75.6,19.7,2
27.0,24.1,71.5,1.4,0
48.6,44.0,82.2,2.8,2
34.1,29.1,45.6,4.4,0
39.0,29.5,69.7,5.1,1
49.5,41.4,27.9,12.0,2
48.5,43.1,87.1,5.2,2
43.6,35.4,44.7,6.7,2
42.0,34.2,24.4,8.6,2
37.2,31.4,28.6,17.7,0
42.0,36.2,40.5,15.5,2
45.0,42.6,76.6,23.5,2
26.6,23.8,52.1,2.0,0
47.4,39.8,87.0,2.7,2
31.9,27.5,54.7,21.9,0
38.0,33.0,40.5,24.2,1
38.5,29.6,44.3,11.1,1
41.1,33.4,24.4,21.8,2
30.8,28.4,65.1,10.3,0
33.6,28.7,42.8,14.8,0
42.4,39.2,51.2,7.6,2
28.3,24.6,32.0,6.5,0
37.1,34.9,73.9,1.2,1
33.8,27.5,31.6,23.1,0
42.8,35.1,88.1,21.0,2
42.3,37.7,30.7,5.9,2
26.0,18.6,28.9,6.5,0
29.6,24.1,22.4,7.9,0
33.6,26.6,57.8,4.1,0
32.5,29.9,48.3,12.5,0
28.6,22.3,42.4,0.1,0
43.5,41.3,43.2,17.6,2
36.8,29.2,86.1,24.5,1
39.3,30.5,59.6,22.7,1
36.1,31.6,71.2,22.5,1
28.5,22.9,41.6,10.0,0
46.0,39.6,26.5,1.4,2
41.0,35.7,35.6,23.4,2
31.9,22.1,57.7,11.1,0
41.8,32.5,55.8,4.9,2
32.9,27.8,86.0,22.7,0
34.0,25.2,79.8,9.2,0
34.3,26.6,44.6,24.4,0
46.9,37.6,70.9,11.1,2
49.8,46.2,40.2,20.1,2
49.3,42.6,82.8,3.5,2
39.7,30.4,34.5,11.9,1
46.7,44.6,24.6,24.0,2
43.9,34.6,48.7,22.9,2
35.4,29.8,69.7,18.9,0
28.4,19.9,46.7,13.8,0
26.1,22.7,78.4,7.6,0
39.0,32.7,21.9,0.1,1
31.6,29.2,78.4,11.8,0
41.3,38.5,49.2,12.3,2
42.2,34.2,28.4,6.9,2
49.9,40.4,72.2,14.5,2
39.1,36.1,64.0,11.9,1
42.4,33.3,55.9,14.4,2
46.1,37.4,24.1,8.0,2
47.0,38.0,31.4,6.8,2
35.5,32.8,44.9,7.2,0
38.2,35.7,56.0,19.2,1
29.6,20.3,72.7,13.6,0
46.8,43.4,67.9,7.5,2
42.1,37.6,26.7,14.5,2
45.6,35.7,56.3,9.3,2
37.1,29.8,83.8,2.6,1
28.9,20.6,33.2,22.4,0
40.3,37.0,56.8,13.3,2
38.8,34.8,28.0,11.5,1
26.9,23.5,84.6,12.0,0
32.8,25.7,77.2,22.2,0
39.9,36.0,43.9,17.7,1
25.7,22.2,35.6,21.4,0
28.6,20.4,28.8,3.3,0
27.0,22.5,74.9,1.9,0
44.4,40.4,23.0,2.7,2
44.8,38.9,24.1,3.0,2
31.3,21.9,66.7,18.9,0
44.6,41.9,34.4,22.5,2
29.6,22.4,26.4,21.1,0
48.5,46.1,44.3,4.0,2
37.5,33.3,36.9,14.3,0
27.5,22.1,21.0,5.4,0
29.8,22.0,83.1,13.4,0
49.3,40.1,35.0,12.6,2
42.7,35.6,61.3,11.0,2
48.9,40.4,44.8,9.5,2
30.4,22.2,27.9,24.6,0
28.1,19.0,29.5,19.1,0
42.6,37.1,22.8,8.2,2
27.9,20.2,62.0,7.8,0
49.4,43.0,58.8,7.3,2
46.4,37.9,24.9,21.0,2
36.9,32.3,32.6,25.0,0
37.3,28.1,50.7,16.5,0
27.1,18.3,48.0,14.8,0
27.5,24.9,88.4,1.6,0
49.4,42.1,61.6,24.8,2
28.1,24.8,70.8,7.0,0
42.8,37.5,39.1,19.7,2
41.1,34.3,53.3,15.1,2
35.1,29.0,39.5,19.2,0
27.7,19.7,54.8,15.7,0
28.4,19.2,23.7,1.7,0
42.0,39.7,46.8,17.0,2
28.8,23.8,26.7,1.9,0
43.8,39.9,75.5,5.0,2
41.6,35.5,38.3,8.6,2
46.5,40.9,86.7,0.8,2
